userId,blockNum,stimulusNum,distance,correct,selection
6,1,16,0.150203634,1,2
6,1,17,0.236575791,1,3
6,1,18,0.159606336,0,1
6,1,19,0.304416355,0,2
6,1,20,0.281349444,1,1
6,1,21,0.345910783,1,1
6,1,22,0.207252219,1,2
6,1,23,0.207075663,1,3
6,1,24,0.246903136,0,2
6,2,25,0.18639563,0,3
6,2,26,0.193023087,1,4
6,2,27,0.230399396,1,4
6,2,28,0.231118227,1,1
6,2,29,0.307315035,1,1
6,2,30,0.204344055,1,4
6,2,31,0.237766008,1,1
6,2,32,0.102887434,1,4
6,2,33,0.27928443,1,3
6,2,34,0.28747647,0,1
6,2,35,0.30953469,1,2
6,2,36,0.315445089,1,4
6,2,37,0.337343344,1,1
6,2,38,0.166723445,1,4
6,2,39,0.269176762,1,4
6,2,40,0.219781852,1,2
6,2,41,0.109196993,1,1
6,2,42,0.162961747,0,4
6,2,43,0.132022155,1,2
6,2,44,0.322279081,1,3
6,2,45,0.124660058,1,1
6,2,46,0.250946831,0,1
6,2,47,0.33504968,1,2
6,2,48,0.248305599,1,3
6,3,49,0.343837124,1,2
6,3,50,0.308724973,1,2
6,3,51,0.298997444,1,4
6,3,52,0.32505832,1,3
6,3,53,0.275717275,0,4
6,3,54,0.262638494,1,1
6,3,55,0.158868567,1,2
6,3,56,0.250452048,0,3
6,3,57,0.192645856,1,3
6,3,58,0.101914084,1,4
6,3,59,0.279528156,1,3
6,3,60,0.203431946,1,4
6,3,61,0.330544652,1,3
6,3,62,0.115108171,1,4
6,3,63,0.132491892,1,3
6,3,64,0.160965984,1,4
6,3,65,0.228386052,1,2
6,3,66,0.317509084,1,4
6,3,67,0.122447923,0,1
6,3,68,0.233222097,1,4
6,3,69,0.212603475,1,4
6,3,70,0.244671062,1,3
6,3,71,0.225952861,1,2
6,3,72,0.184962625,0,2
6,4,73,0.204131495,1,2
6,4,74,0.158246543,1,1
6,4,75,0.235355265,0,3
6,4,76,0.105359934,1,1
6,4,77,0.198387742,0,2
6,4,78,0.138243182,0,2
6,4,79,0.308436865,0,4
6,4,80,0.237800753,1,4
6,4,81,0.239848907,1,1
6,4,82,0.341490372,1,2
6,4,83,0.285383625,0,1
6,4,84,0.135986336,1,2
6,4,85,0.314792784,1,3
6,4,86,0.118051358,0,3
6,4,87,0.204284033,1,3
6,4,88,0.316841747,0,3
6,4,89,0.221083096,1,3
6,4,90,0.308772078,1,3
6,4,91,0.169690188,0,4
6,4,92,0.196944035,0,2
6,4,93,0.346219636,0,3
6,4,94,0.27503656,1,3
6,4,95,0.25564993,0,3
6,4,96,0.265502015,0,4
6,5,97,0.164389053,1,3
6,5,98,0.338958618,1,3
6,5,99,0.22383262,1,4
6,5,100,0.153452961,1,3
6,5,101,0.24950762,1,2
6,5,102,0.253013067,1,1
6,5,103,0.267435571,1,3
6,5,104,0.248861709,0,2
6,5,105,0.207141397,1,3
6,5,106,0.194648481,0,3
6,5,107,0.132513019,1,1
6,5,108,0.346919025,1,2
6,5,109,0.31993963,0,2
6,5,110,0.278049439,1,3
6,5,111,0.12533233,1,4
6,5,112,0.217165486,1,2
6,5,113,0.308908538,1,2
6,5,114,0.194473538,1,4
6,5,115,0.115025578,0,1
6,5,116,0.325776105,1,4
6,5,117,0.222642832,1,2
6,5,118,0.305831698,1,1
6,5,119,0.27839868,1,1
6,5,120,0.101587612,1,3
6,6,121,0.231088904,1,3
6,6,122,0.189555596,0,2
6,6,123,0.127168015,1,1
6,6,124,0.275051119,1,4
6,6,125,0.341431399,1,2
6,6,126,0.343267316,1,1
6,6,127,0.21189885,1,2
6,6,128,0.227139723,1,1
6,6,129,0.16503696,1,3
6,6,130,0.119331178,1,3
6,6,131,0.24016482,1,2
6,6,132,0.25179208,1,3
6,6,133,0.138674719,0,4
6,6,134,0.183524702,1,4
6,6,135,0.229092795,1,4
6,6,136,0.326369853,1,4
6,6,137,0.204835474,1,2
6,6,138,0.162689461,0,4
6,6,139,0.293655626,1,2
6,6,140,0.295164071,0,4
6,6,141,0.326032307,0,4
6,6,142,0.114336997,1,4
6,6,143,0.257425269,1,2
6,6,144,0.309319342,0,4
7,1,1,0.10686654,1,3
7,1,2,0.334068897,0,3
7,1,3,0.290758494,0,2
7,1,4,0.135942657,0,1
7,1,5,0.289542033,0,1
7,1,6,0.237067996,0,1
7,1,7,0.215931927,1,3
7,1,8,0.220826295,1,3
7,1,9,0.200491336,1,3
7,1,10,0.308742833,1,4
7,1,11,0.187796046,1,2
7,1,12,0.258756238,1,3
7,1,13,0.248909555,1,2
7,1,14,0.159335111,1,3
7,1,15,0.137729559,0,4
7,1,16,0.100642847,0,2
7,1,17,0.313640759,1,2
7,1,18,0.346633343,1,3
7,1,19,0.321890745,1,1
7,1,20,0.162885213,1,1
7,1,21,0.286605634,1,3
7,1,22,0.244396746,1,2
7,1,23,0.257512076,1,2
7,1,24,0.197375292,0,2
7,2,25,0.303796397,1,2
7,2,26,0.317854496,1,2
7,2,27,0.335314295,0,4
7,2,28,0.113179715,1,4
7,2,29,0.165768316,1,4
7,2,30,0.23819967,1,3
7,2,31,0.239092318,1,3
7,2,32,0.207633086,1,3
7,2,33,0.198063369,1,1
7,2,34,0.237137915,0,1
7,2,35,0.168303536,1,4
7,2,36,0.1207459,1,3
7,2,37,0.29613229,1,3
7,2,38,0.325798025,1,4
7,2,39,0.136557391,0,2
7,2,40,0.208330407,1,4
7,2,41,0.333476524,1,4
7,2,42,0.25331876,0,1
7,2,43,0.106872037,1,4
7,2,44,0.193524801,1,1
7,2,45,0.260577462,1,1
7,2,46,0.284822258,0,1
7,2,47,0.246314198,1,2
7,2,48,0.277729555,1,1
7,3,49,0.287838633,1,1
7,3,50,0.108101455,1,2
7,3,51,0.230820674,1,1
7,3,52,0.200616501,1,2
7,3,53,0.259632927,0,3
7,3,54,0.327678998,1,2
7,3,55,0.306311202,1,2
7,3,56,0.275904988,0,4
7,3,57,0.254615305,1,1
7,3,58,0.214494148,1,3
7,3,59,0.232403028,1,2
7,3,60,0.315236883,1,1
7,3,61,0.192031395,1,3
7,3,62,0.237887911,1,3
7,3,63,0.111574206,1,3
7,3,64,0.194388389,0,1
7,3,65,0.332078066,1,4
7,3,66,0.130920722,1,3
7,3,67,0.155943604,1,1
7,3,68,0.154639195,1,3
7,3,69,0.334010668,0,1
7,3,70,0.13657409,1,3
7,3,71,0.306735035,1,1
7,3,72,0.225479168,1,3
7,4,73,0.232790487,1,1
7,4,74,0.111461586,1,4
7,4,75,0.295183922,0,1
7,4,76,0.193769612,1,4
7,4,77,0.138491217,0,1
7,4,78,0.301844757,1,1
7,4,79,0.16945955,0,3
7,4,80,0.164203423,1,4
7,4,81,0.220878102,1,4
7,4,82,0.204024938,1,1
7,4,83,0.117669418,0,3
7,4,84,0.266845487,1,1
7,4,85,0.130642228,1,2
7,4,86,0.233408593,1,1
7,4,87,0.254728323,0,2
7,4,88,0.233498451,1,2
7,4,89,0.29336595,1,4
7,4,90,0.340663972,1,3
7,4,91,0.285468189,1,2
7,4,92,0.319056433,0,3
7,4,93,0.197878423,0,4
7,4,94,0.219949954,1,1
7,4,95,0.341454791,0,2
7,4,96,0.327088471,1,4
7,5,97,0.234685956,1,4
7,5,98,0.297698359,1,2
7,5,99,0.343042583,1,4
7,5,100,0.322704849,1,1
7,5,101,0.25923255,1,2
7,5,102,0.282361012,1,3
7,5,103,0.213756439,1,2
7,5,104,0.125658887,0,3
7,5,105,0.344543243,1,2
7,5,106,0.103529507,0,2
7,5,107,0.25624135,1,1
7,5,108,0.249762311,1,4
7,5,109,0.12644934,1,3
7,5,110,0.195404823,1,4
7,5,111,0.288050788,1,3
7,5,112,0.230613135,1,4
7,5,113,0.303879807,1,1
7,5,114,0.156761506,1,4
7,5,115,0.204835095,1,4
7,5,116,0.232493058,1,3
7,5,117,0.187629812,1,4
7,5,118,0.152607202,1,1
7,5,119,0.3226349,1,3
7,5,120,0.106950895,1,3
7,6,121,0.137949811,1,3
7,6,122,0.194802608,1,1
7,6,123,0.324843901,1,1
7,6,124,0.184095629,1,1
7,6,125,0.334858307,1,1
7,6,126,0.325292894,1,2
7,6,127,0.251258657,1,1
7,6,128,0.223952803,1,2
7,6,129,0.346253448,1,1
7,6,130,0.134971042,1,4
7,6,131,0.256246793,1,3
7,6,132,0.108744899,1,4
7,6,133,0.151486343,1,2
7,6,134,0.229707894,1,2
7,6,135,0.211249748,1,3
7,6,136,0.309232188,0,3
7,6,137,0.168549698,0,4
7,6,138,0.244983104,0,3
7,6,139,0.308941579,1,3
7,6,140,0.212728558,1,3
7,6,141,0.237661654,1,2
7,6,142,0.292698238,1,4
7,6,143,0.103828336,0,2
7,6,144,0.293520695,0,3
8,1,1,0.310365855,1,4
8,1,2,0.286698971,1,4
8,1,3,0.186253712,0,4
8,1,4,0.26028819,0,1
8,1,5,0.200246711,1,3
8,1,6,0.34549763,1,3
8,1,7,0.162440445,1,1
8,1,8,0.235935722,0,2
8,1,9,0.104082721,0,4
8,1,10,0.108179073,1,3
8,1,11,0.330592169,1,3
8,1,12,0.139964778,1,2
8,1,13,0.242295675,1,3
8,1,14,0.30298757,1,2
8,1,15,0.222710662,0,3
8,1,16,0.154854768,1,3
8,1,17,0.228914753,0,3
8,1,18,0.202409642,1,4
8,1,19,0.298993535,1,3
8,1,20,0.13252039,1,4
8,1,21,0.283340862,0,4
8,1,22,0.184823757,1,3
8,1,23,0.316597483,1,2
8,1,24,0.261106016,0,3
8,2,25,0.310302545,1,1
8,2,26,0.254337206,1,2
8,2,27,0.320935471,0,3
8,2,28,0.108090099,1,3
8,2,29,0.118016471,0,4
8,2,30,0.181888245,1,4
8,2,31,0.228114366,1,3
8,2,32,0.304077206,1,3
8,2,33,0.261263587,0,3
8,2,34,0.185773666,0,1
8,2,35,0.288985221,1,4
8,2,36,0.211051033,0,3
8,2,37,0.306300954,0,1
8,2,38,0.160824059,1,1
8,2,39,0.289060197,1,4
8,2,40,0.166768045,1,3
8,2,41,0.236787801,1,1
8,2,42,0.243143826,1,4
8,2,43,0.133282447,1,1
8,2,44,0.21033097,1,3
8,2,45,0.346038102,0,3
8,2,46,0.343690498,0,1
8,2,47,0.13863556,1,2
8,2,48,0.244776764,1,1
8,3,49,0.136105269,1,3
8,3,50,0.229431748,1,1
8,3,51,0.3206442,0,3
8,3,52,0.200454136,1,3
8,3,53,0.159911283,0,3
8,3,54,0.239307704,1,2
8,3,55,0.260074956,1,3
8,3,56,0.294143395,1,1
8,3,57,0.342693254,1,2
8,3,58,0.24450563,1,4
8,3,59,0.211610578,1,3
8,3,60,0.293392109,1,1
8,3,61,0.193834274,1,4
8,3,62,0.300289982,1,3
8,3,63,0.115517196,1,2
8,3,64,0.338725073,0,4
8,3,65,0.254864422,1,3
8,3,66,0.101294323,1,2
8,3,67,0.137107749,1,1
8,3,68,0.321289583,1,2
8,3,69,0.18041956,1,3
8,3,70,0.163751582,1,1
8,3,71,0.278675465,1,4
8,3,72,0.230006469,0,1
8,4,73,0.184824468,1,2
8,4,74,0.211992683,1,2
8,4,75,0.212864595,1,3
8,4,76,0.28850406,1,3
8,4,77,0.193716941,1,4
8,4,78,0.121623779,0,2
8,4,79,0.166627247,0,3
8,4,80,0.338737088,1,3
8,4,81,0.150906054,1,1
8,4,82,0.236620844,1,2
8,4,83,0.294818474,0,3
8,4,84,0.269016707,0,3
8,4,85,0.106533503,1,2
8,4,86,0.248236785,0,4
8,4,87,0.290747622,0,4
8,4,88,0.314773251,0,3
8,4,89,0.243634746,1,4
8,4,90,0.103413771,1,3
8,4,91,0.13386416,1,4
8,4,92,0.234643516,0,2
8,4,93,0.265214283,0,4
8,4,94,0.339322614,0,3
8,4,95,0.327234166,0,3
8,4,96,0.286114582,1,2
8,5,97,0.110545224,0,1
8,5,98,0.319519447,1,3
8,5,99,0.239664348,1,2
8,5,100,0.341676188,1,1
8,5,101,0.189216158,1,3
8,5,102,0.235308539,1,1
8,5,103,0.259088203,1,4
8,5,104,0.120658607,1,1
8,5,105,0.343108167,1,4
8,5,106,0.21337693,1,3
8,5,107,0.160061789,1,2
8,5,108,0.312685331,1,2
8,5,109,0.24400838,0,1
8,5,110,0.212192363,1,2
8,5,111,0.299127642,0,1
8,5,112,0.250621274,1,4
8,5,113,0.120065293,1,2
8,5,114,0.19855867,1,2
8,5,115,0.235691897,1,1
8,5,116,0.277716028,1,4
8,5,117,0.152690971,1,2
8,5,118,0.119255514,1,2
8,5,119,0.304786365,1,1
8,5,120,0.288698123,0,3
8,6,121,0.113878113,1,3
8,6,122,0.340643347,1,4
8,6,123,0.240632441,1,4
8,6,124,0.151363722,1,3
8,6,125,0.329624496,1,4
8,6,126,0.322219114,1,3
8,6,127,0.285404011,1,3
8,6,128,0.122191158,1,4
8,6,129,0.283255219,0,4
8,6,130,0.20186064,1,2
8,6,131,0.165152402,1,1
8,6,132,0.233644556,1,2
8,6,133,0.108281752,0,3
8,6,134,0.131187877,1,1
8,6,135,0.255370505,1,3
8,6,136,0.181066512,1,1
8,6,137,0.30891853,1,4
8,6,138,0.297409406,1,4
8,6,139,0.190714473,1,1
8,6,140,0.237506592,1,4
8,6,141,0.238924119,1,3
8,6,142,0.209332716,1,1
8,6,143,0.334944899,1,1
8,6,144,0.269841878,1,1
9,1,1,0.25377153,1,4
9,1,2,0.290533699,1,4
9,1,3,0.305755903,0,1
9,1,4,0.152107782,1,3
9,1,5,0.314457842,1,4
9,1,6,0.288346048,1,2
9,1,7,0.131406455,0,3
9,1,8,0.198937477,1,1
9,1,9,0.208239653,1,2
9,1,10,0.201867681,1,2
9,1,11,0.348517419,0,2
9,1,12,0.135100728,1,3
9,1,13,0.100268143,1,2
9,1,14,0.167500025,1,4
9,1,15,0.31683367,1,4
9,1,16,0.231803148,1,2
9,1,17,0.248446899,1,2
9,1,18,0.298458199,1,3
9,1,19,0.231802236,1,3
9,1,20,0.340060105,0,1
9,1,21,0.256381175,0,3
9,1,22,0.223137402,0,4
9,1,23,0.186675842,1,1
9,1,24,0.117902577,0,1
9,2,25,0.327087604,1,4
9,2,26,0.111276722,1,2
9,2,27,0.132737158,1,4
9,2,28,0.258026025,1,1
9,2,29,0.153894162,0,4
9,2,30,0.297218047,1,2
9,2,31,0.28940711,1,4
9,2,32,0.249940533,0,1
9,2,33,0.234208401,1,3
9,2,34,0.225540208,1,3
9,2,35,0.340748988,1,2
9,2,36,0.195405938,0,1
9,2,37,0.210820513,1,2
9,2,38,0.127466334,1,2
9,2,39,0.315548182,0,3
9,2,40,0.305183379,1,2
9,2,41,0.232901556,1,4
9,2,42,0.105270676,0,1
9,2,43,0.205239408,0,3
9,2,44,0.162164295,1,2
9,2,45,0.259684174,0,1
9,2,46,0.289564138,1,3
9,2,47,0.345920086,0,2
9,2,48,0.180683593,1,4
9,3,49,0.254203376,1,1
9,3,50,0.292004438,1,4
9,3,51,0.276235446,1,2
9,3,52,0.239167373,1,4
9,3,53,0.308591079,1,3
9,3,54,0.155901845,1,2
9,3,55,0.167650118,1,4
9,3,56,0.182082263,0,2
9,3,57,0.336395576,1,3
9,3,58,0.221217725,1,2
9,3,59,0.219120622,1,2
9,3,60,0.194420291,1,3
9,3,61,0.122610581,1,3
9,3,62,0.108394348,1,4
9,3,63,0.121498358,1,3
9,3,64,0.205749359,1,3
9,3,65,0.319508745,1,4
9,3,66,0.110346026,1,2
9,3,67,0.29746457,0,2
9,3,68,0.26018522,1,2
9,3,69,0.340998976,1,2
9,3,70,0.314046317,1,3
9,3,71,0.238017529,1,1
9,3,72,0.238978348,1,3
9,4,73,0.308107284,1,1
9,4,74,0.256888984,1,2
9,4,75,0.314820906,1,2
9,4,76,0.212266737,1,3
9,4,77,0.283417553,0,4
9,4,78,0.331177406,1,3
9,4,79,0.234942444,0,2
9,4,80,0.29332721,1,1
9,4,81,0.234540437,1,3
9,4,82,0.323163729,1,1
9,4,83,0.234421345,0,4
9,4,84,0.184087943,1,1
9,4,85,0.20639112,1,1
9,4,86,0.13448146,1,1
9,4,87,0.100128823,0,1
9,4,88,0.305597687,0,3
9,4,89,0.335035365,1,3
9,4,90,0.238689298,1,1
9,4,91,0.155566641,1,3
9,4,92,0.128668262,1,1
9,4,93,0.180484433,0,1
9,4,94,0.251428124,0,1
9,4,95,0.160146558,0,2
9,4,96,0.103590388,0,1
9,5,97,0.109965214,1,2
9,5,98,0.295317111,1,1
9,5,99,0.244206789,1,2
9,5,100,0.100815128,1,1
9,5,101,0.252944092,0,2
9,5,102,0.2306799,1,2
9,5,103,0.126065559,0,4
9,5,104,0.344920594,0,3
9,5,105,0.279042227,0,1
9,5,106,0.265752133,0,2
9,5,107,0.157300171,1,3
9,5,108,0.327703029,0,2
9,5,109,0.198842738,0,2
9,5,110,0.165581231,1,4
9,5,111,0.205704026,1,1
9,5,112,0.304498587,0,3
9,5,113,0.23089521,0,1
9,5,114,0.291936719,1,4
9,5,115,0.203710054,0,3
9,5,116,0.331646242,1,4
9,5,117,0.314851008,1,1
9,5,118,0.183463028,0,2
9,5,119,0.226265154,1,3
9,5,120,0.127206008,1,1
9,6,121,0.311998574,1,3
9,6,122,0.165844108,0,2
9,6,123,0.293663457,1,2
9,6,124,0.10698749,1,1
9,6,125,0.242997259,1,1
9,6,126,0.281328445,0,3
9,6,127,0.10773528,1,1
9,6,128,0.133342904,1,2
9,6,129,0.181825227,0,3
9,6,130,0.257862265,0,4
9,6,131,0.196427837,1,4
9,6,132,0.215420148,1,1
9,6,133,0.121487646,0,3
9,6,134,0.317496273,0,2
9,6,135,0.2515433,0,2
9,6,136,0.168663448,0,2
9,6,137,0.288011661,1,3
9,6,138,0.307169859,1,2
9,6,139,0.231846318,1,4
9,6,140,0.337214042,1,3
9,6,141,0.208729585,1,4
9,6,142,0.334224507,1,4
9,6,143,0.237105442,0,2
9,6,144,0.226778621,1,2
10,1,1,0.310647128,1,2
10,1,2,0.204937134,1,3
10,1,3,0.192221314,1,2
10,1,4,0.342697086,1,2
10,1,5,0.214734617,0,4
10,1,6,0.294394007,1,4
10,1,7,0.229199376,0,2
10,1,8,0.106361636,1,3
10,1,9,0.236189601,0,2
10,1,10,0.29203536,1,2
10,1,11,0.150746939,1,1
10,1,12,0.236372536,1,3
10,1,13,0.105081656,1,1
10,1,14,0.338695077,1,4
10,1,15,0.126722265,0,4
10,1,16,0.198806955,1,3
10,1,17,0.131253131,0,3
10,1,18,0.292565864,1,3
10,1,19,0.32780724,1,1
10,1,20,0.258598562,1,1
10,1,21,0.26969488,0,1
10,1,22,0.156848875,1,3
10,1,23,0.298800202,1,4
10,1,24,0.231380823,1,2
10,2,25,0.214317517,0,3
10,2,26,0.225174465,1,4
10,2,27,0.288725525,1,3
10,2,28,0.123556018,0,4
10,2,29,0.200913195,0,4
10,2,30,0.32144751,1,2
10,2,31,0.33081086,1,2
10,2,32,0.245176597,1,2
10,2,33,0.151250698,0,4
10,2,34,0.254364643,1,4
10,2,35,0.119863472,0,4
10,2,36,0.1871527,1,1
10,2,37,0.290515816,1,1
10,2,38,0.18711087,1,4
10,2,39,0.23376059,0,3
10,2,40,0.223608414,1,2
10,2,41,0.348800518,0,3
10,2,42,0.292535635,0,2
10,2,43,0.156936816,1,4
10,2,44,0.139642729,1,4
10,2,45,0.1157199,1,4
10,2,46,0.301814725,0,1
10,2,47,0.251504184,1,2
10,2,48,0.314079792,1,3
10,3,49,0.233543516,1,2
10,3,50,0.162576013,1,4
10,3,51,0.238758574,0,1
10,3,52,0.305330634,1,3
10,3,53,0.328726543,1,1
10,3,54,0.248489644,1,1
10,3,55,0.202511525,1,2
10,3,56,0.104360693,0,3
10,3,57,0.13029673,1,1
10,3,58,0.250088478,1,1
10,3,59,0.334800592,1,1
10,3,60,0.291173765,1,3
10,3,61,0.19043976,1,1
10,3,62,0.215552983,1,3
10,3,63,0.163686283,1,4
10,3,64,0.253401173,0,1
10,3,65,0.311349036,1,4
10,3,66,0.300537528,1,3
10,3,67,0.28671888,1,3
10,3,68,0.332029294,1,4
10,3,69,0.108818359,1,3
10,3,70,0.245030497,1,2
10,3,71,0.181526656,1,3
10,3,72,0.123950306,0,2
10,4,73,0.242051946,1,1
10,4,74,0.117366023,1,4
10,4,75,0.18729002,1,4
10,4,76,0.206549827,1,4
10,4,77,0.139017004,1,4
10,4,78,0.284615406,0,2
10,4,79,0.320654938,0,4
10,4,80,0.336277059,1,3
10,4,81,0.107718179,1,2
10,4,82,0.204049472,1,3
10,4,83,0.156153321,0,1
10,4,84,0.230012013,1,1
10,4,85,0.265326832,0,2
10,4,86,0.296912866,1,3
10,4,87,0.261469363,0,2
10,4,88,0.220210888,0,4
10,4,89,0.130783594,1,2
10,4,90,0.299165821,1,3
10,4,91,0.161508898,1,3
10,4,92,0.285720478,0,3
10,4,93,0.318799622,0,2
10,4,94,0.33238923,1,2
10,4,95,0.230367937,1,4
10,4,96,0.18838811,0,4
10,5,97,0.252212699,1,2
10,5,98,0.15575928,0,4
10,5,99,0.216030589,1,3
10,5,100,0.343831662,1,4
10,5,101,0.124666909,1,2
10,5,102,0.194508475,1,1
10,5,103,0.224384266,0,1
10,5,104,0.189787748,0,1
10,5,105,0.244807584,1,1
10,5,106,0.111379246,1,3
10,5,107,0.321372727,1,4
10,5,108,0.222168835,0,1
10,5,109,0.284927468,0,3
10,5,110,0.307224451,1,1
10,5,111,0.116734198,1,4
10,5,112,0.131509991,1,2
10,5,113,0.256340367,1,4
10,5,114,0.277084855,1,3
10,5,115,0.154101343,1,1
10,5,116,0.314032132,1,4
10,5,117,0.348854957,1,4
10,5,118,0.205550253,1,4
10,5,119,0.248891807,1,1
10,5,120,0.298231957,1,1
10,6,121,0.160333288,1,4
10,6,122,0.268134584,0,2
10,6,123,0.333908281,1,3
10,6,124,0.192238646,1,3
10,6,125,0.231037569,0,3
10,6,126,0.298802646,1,3
10,6,127,0.169183649,0,4
10,6,128,0.103059468,0,3
10,6,129,0.113967063,0,3
10,6,130,0.25372723,1,3
10,6,131,0.230138191,1,3
10,6,132,0.311067174,1,3
10,6,133,0.332963254,1,2
10,6,134,0.319877325,1,1
10,6,135,0.230966888,1,1
10,6,136,0.279977973,1,3
10,6,137,0.282064155,1,1
10,6,138,0.181613748,1,3
10,6,139,0.132788831,1,1
10,6,140,0.20947168,1,2
10,6,141,0.302798368,0,4
10,6,142,0.123643348,1,2
10,6,143,0.230869099,1,4
10,6,144,0.202642089,0,4
11,1,1,0.151666707,0,2
11,1,2,0.29173456,1,3
11,1,3,0.238699514,0,2
11,1,4,0.218147792,0,2
11,1,5,0.102912303,1,2
11,1,6,0.131356005,1,4
11,1,7,0.340942068,0,2
11,1,8,0.340304838,1,4
11,1,9,0.310459011,0,3
11,1,10,0.134925095,1,3
11,1,11,0.106542925,0,4
11,1,12,0.256282332,1,2
11,1,13,0.197561561,1,3
11,1,14,0.196330916,1,1
11,1,15,0.307026786,1,1
11,1,16,0.289552248,1,4
11,1,17,0.262966893,1,3
11,1,18,0.231639097,1,2
11,1,19,0.246350961,1,3
11,1,20,0.314937469,0,1
11,1,21,0.223724911,0,2
11,1,22,0.276728074,1,2
11,1,23,0.152194697,1,1
11,1,24,0.200796086,0,3
11,2,25,0.135887029,1,1
